brand,model,year,price,mileage,horsepower,engine_capacity,engine_type,transmission,gear,bodywork,doors_num,steering_wheel,tech_condition,owners_num,vin,color
Audi,Q8,2020,6957600,0,249,3.0,DIESEL,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,XXXX*************,ORANGE
Audi,A6,1997,150000,300000,165,2.4,GASOLINE,MT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,NOT_BEATEN,4,WAUZ*************,BLUE
Audi,Q3,2020,3270650,0,180,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,XXXX*************,RED
Audi,A4 Allroad Quattro,2020,3644000,0,245,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,WAGON,5,LEFT,,0,WAUZ*************,GREY
Audi,A6,2014,899990,181000,180,2.0,GASOLINE,CVT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,2,WAUZ*************,SILVER
Audi,A8,2020,10549603,0,340,3.0,GASOLINE,AT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,,0,WAUZ*************,BLACK
Audi,Q7,2020,5372400,0,249,3.0,DIESEL,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,XXXX*************,BLUE
Audi,A4,2007,315000,63000,163,1.8,GASOLINE,CVT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,2,WAUZ*************,PINK
Audi,A4,2005,385000,209000,130,2.0,GASOLINE,CVT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,3,WAUZ*************,RED
Audi,A4,2020,2940000,0,190,2.0,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,WHITE
Audi,A6,2020,3747000,0,245,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,,0,WAUZ*************,BLACK
Audi,e-tron,2020,7952400,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,WHITE
Audi,Q8,2020,7222100,0,249,3.0,DIESEL,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,XXXX*************,BLACK
Audi,A4,2020,2400000,0,150,2.0,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,WHITE
Audi,Q5,2020,3460000,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLACK
Audi,A4,2020,2961256,0,150,2.0,DIESEL,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,XXXX*************,BLUE
Audi,A8,2019,7590000,0,460,4.0,GASOLINE,AT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,,0,WAUZ*************,BLACK
Audi,Q3 Sportback,2020,2923000,0,150,1.4,GASOLINE,AMT,FORWARD_CONTROL,ALLROAD,5,LEFT,,0,WAUZ*************,BLACK
Audi,Q7,2020,6500000,0,249,3.0,DIESEL,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,XW8Z*************,BLUE
Audi,Q7,2020,5372400,0,249,3.0,DIESEL,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,XXXX*************,BLUE
Audi,Q3,2020,2974000,0,180,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,GREY
Audi,A8,2014,2150000,177000,435,4.0,GASOLINE,AT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,NOT_BEATEN,3,WAUZ*************,BLACK
Audi,A4,2020,2655000,0,150,2.0,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,BLUE
Audi,A4,2020,2389045,0,150,2.0,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,GREY
Audi,A8,2020,10050636,0,340,3.0,GASOLINE,AT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,,0,WAUZ*************,BLUE
Audi,A4,2020,2275000,0,150,2.0,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,GREY
Audi,A4,2020,3060147,0,150,2.0,DIESEL,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,XXXX*************,BLACK
Audi,A4 Allroad Quattro,2010,888000,186000,211,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,WAGON,5,LEFT,NOT_BEATEN,3,WAUZ*************,BLACK
Audi,e-tron,2020,8000600,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,GREY
Audi,A6,2012,799000,164000,180,2.0,GASOLINE,CVT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,3,WAUZ*************,BLACK
Audi,Q5,2020,3495000,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,GREY
Audi,A3,2014,949000,89000,110,1.2,GASOLINE,AMT,FORWARD_CONTROL,HATCHBACK,5,LEFT,NOT_BEATEN,2,WAUZ*************,PURPLE
Audi,e-tron,2020,7300011,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLUE
Audi,A6,2020,3849000,0,245,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,,0,WAUZ*************,BLACK
Audi,A8,2011,1399000,142000,372,4.2,GASOLINE,AT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,NOT_BEATEN,2,WAUZ*************,WHITE
Audi,A6,2016,2348000,52742,333,3.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,NOT_BEATEN,3,WAUZ*************,BLACK
Audi,A4 Allroad Quattro,2020,3408192,0,245,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,WAGON,5,LEFT,,0,WAUZ*************,BLACK
Audi,Q7,2008,820000,199000,350,4.2,GASOLINE,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,NOT_BEATEN,3,WA1B*************,WHITE
Audi,A4,2020,2655000,0,190,2.0,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,GREY
Audi,A6,1999,215000,187000,165,2.4,GASOLINE,AT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,3,WAUZ*************,BLUE
Audi,A4,2011,650000,108000,120,1.8,GASOLINE,CVT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,3,WAUZ*************,BLACK
Audi,Q7,2017,4500000,50000,249,3.0,DIESEL,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,NOT_BEATEN,1,XW8Z*************,BROWN
Audi,Q3 Sportback,2020,3243000,0,150,1.4,GASOLINE,AMT,FORWARD_CONTROL,ALLROAD,5,LEFT,,0,WAUZ*************,GREEN
Audi,Q7,2015,2595000,140170,333,3.0,GASOLINE,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,NOT_BEATEN,1,WAUZ*************,WHITE
Audi,A8,2012,900000,197000,290,3.0,GASOLINE,AT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,NOT_BEATEN,2,WAUZ*************,BLACK
Audi,Q7,2012,1500000,167000,245,3.0,DIESEL,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,NOT_BEATEN,2,WAUZ*************,BROWN
Audi,A4,2020,2275000,0,150,2.0,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,GREY
Audi,A3,2015,880000,170000,125,1.4,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,1,WAUZ*************,BLUE
Audi,e-tron,2020,7608650,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLACK
Audi,e-tron,2020,6525000,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,GREY
Audi,Q3,2014,1379000,112546,170,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,NOT_BEATEN,2,WAUZ*************,BLACK
Audi,Q7,2020,6158900,0,249,3.0,DIESEL,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,XXXX*************,BEIGE
Audi,A4,2006,375000,201000,130,2.0,GASOLINE,CVT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,4,WAUZ*************,SILVER
Audi,A6 Allroad Quattro,2012,1490000,248000,245,3.0,DIESEL,AMT,ALL_WHEEL_DRIVE,WAGON,5,LEFT,NOT_BEATEN,4,WAUZ*************,BLACK
Audi,Q5,2020,3866515,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,SILVER
Audi,A6,2020,3899000,0,190,2.0,DIESEL,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,BLUE
Audi,A3,2020,1885400,0,150,1.4,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,BLUE
Audi,e-tron,2020,6135000,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,GREY
Audi,e-tron,2020,7558200,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,WHITE
Audi,A4,2020,2562141,0,190,2.0,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,BLACK
Audi,Q3,2014,1240000,145000,170,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,NOT_BEATEN,1,WAUZ*************,WHITE
Audi,A4,2020,2277432,0,150,2.0,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,BLUE
Audi,Q5,2019,3789400,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLACK
Audi,Q5,2020,3460000,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,GREY
Audi,Q5,2019,3940000,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLACK
Audi,Q3 Sportback,2020,3152000,0,180,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLACK
Audi,A8,2019,7490000,0,460,4.0,GASOLINE,AT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,,0,WAUZ*************,BLACK
Audi,A5,2020,3805000,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,COUPE,2,LEFT,,0,XXXX*************,GREY
Audi,e-tron,2020,7383281,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLUE
Audi,A4,2020,2277432,0,150,2.0,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,BLUE
Audi,Q5,2020,3530292,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLUE
Audi,A6,2020,3803668,0,190,2.0,HYBRID,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,WHITE
Audi,Q5,2020,3495000,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,WHITE
Audi,A8,2019,7590000,0,460,4.0,GASOLINE,AT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,,0,WAUZ*************,BLACK
Audi,A3,2020,1885400,0,150,1.4,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,GREY
Audi,A3,2012,570000,113000,105,1.2,GASOLINE,AMT,FORWARD_CONTROL,HATCHBACK,5,LEFT,NOT_BEATEN,2,WAUZ*************,WHITE
Audi,Q7,2017,3528000,51383,249,3.0,DIESEL,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,NOT_BEATEN,1,XW8Z*************,BLACK
Audi,A7,2012,1070000,180000,300,3.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,HATCHBACK,5,LEFT,NOT_BEATEN,3,WAUZ*************,BEIGE
Audi,A6,2008,620000,156666,177,2.4,GASOLINE,CVT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,3,WAUZ*************,BLACK
Audi,A3,2020,1885400,0,150,1.4,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,WHITE
Audi,A4,2020,2690000,0,190,2.0,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,WHITE
Audi,Q3 Sportback,2020,2994049,0,180,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLUE
Audi,A4,2020,2375000,0,150,2.0,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,BLACK
Audi,e-tron,2020,7601551,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLUE
Audi,A8,2011,1300000,193000,250,3.0,DIESEL,AT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,NOT_BEATEN,3,WAUZ*************,BLACK
Audi,A4,2020,2512000,0,150,2.0,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,BLUE
Audi,80,1992,80000,200000,90,2.0,GASOLINE,MT,FORWARD_CONTROL,SEDAN,4,LEFT,BEATEN,3,WAUZ*************,RED
Audi,Q5,2020,3460000,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,GREY
Audi,e-tron,2020,8000600,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLACK
Audi,RS7,2016,4850000,42500,605,4.0,GASOLINE,AT,ALL_WHEEL_DRIVE,HATCHBACK,5,LEFT,NOT_BEATEN,3,MUAZ*************,BLUE
Audi,A3,2020,1885400,0,150,1.4,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,GREY
Audi,A4 Allroad Quattro,2020,4043892,0,245,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,WAGON,5,LEFT,,0,WAUZ*************,BLUE
Audi,Q3 Sportback,2020,3152000,0,180,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLUE
Audi,A3,2020,1885400,0,150,1.4,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,WHITE
Audi,A4,1995,70000,150000,125,1.8,GASOLINE,MT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,2,WAUZ*************,VIOLET
Audi,Q5,2020,3508438,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,GREY
Audi,Q5,2020,3495000,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,GREY
Audi,A3,2020,1885400,0,150,1.4,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,GREY
Audi,e-tron,2020,7589538,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,GREY
Audi,Q3 Sportback,2020,3152000,0,180,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLUE
Audi,S8,2008,800000,197000,450,5.2,GASOLINE,AT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,NOT_BEATEN,4,WAUZ*************,GREY
Audi,A4,2008,510000,190000,143,2.0,DIESEL,CVT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,2,WAUZ*************,BLUE
Audi,Q3 Sportback,2020,3150000,0,180,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,SILVER
Audi,A6,2011,890000,220000,180,2.0,GASOLINE,CVT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,2,WAUZ*************,BLACK
Audi,e-tron,2020,5780000,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLUE
Audi,e-tron,2020,7618881,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLACK
Audi,e-tron,2020,6525000,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLACK
Audi,A3,2020,1885400,0,150,1.4,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,WHITE
Audi,A4,2020,2389045,0,150,2.0,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,GREY
Audi,A6,2004,390000,340000,177,2.4,GASOLINE,CVT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,4,WAUZ*************,BLACK
Audi,Q5,2012,899000,109366,270,3.2,GASOLINE,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,NOT_BEATEN,1,WAUZ*************,BROWN
Audi,Q5,2020,3460000,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,GREY
Audi,S4,2009,600000,140000,333,3.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,BEATEN,3,WAUZ*************,RED
Audi,A6,2014,1150000,122000,180,2.0,GASOLINE,CVT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,1,WAUZ*************,WHITE
Audi,Q7,2016,2590000,165500,249,3.0,DIESEL,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,NOT_BEATEN,2,WAUZ*************,SILVER
Audi,A8,1997,275000,382000,300,4.2,GASOLINE,AT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,NOT_BEATEN,4,WAUZ*************,SILVER
Audi,A4,2013,875000,100500,170,1.8,GASOLINE,CVT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,2,WAUZ*************,BLUE
Audi,A6,2003,229000,289000,170,2.4,GASOLINE,CVT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,4,WAUZ*************,GREY
Audi,Q5,2020,3460000,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,GREY
Audi,A4,2020,2400000,0,150,2.0,GASOLINE,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,BLUE
Audi,A6,2020,3803668,0,190,2.0,HYBRID,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,WHITE
Audi,SQ8,2020,12800000,0,422,4.0,DIESEL,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLUE
Audi,A4,2010,529000,124000,160,1.8,GASOLINE,CVT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,3,XW8Z*************,WHITE
Audi,80,1987,42000,200000,75,1.8,GASOLINE,MT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,2,WAUZ*************,RED
Audi,Q5,2020,3495000,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLUE
Audi,Q5,2020,3495000,0,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,SILVER
Audi,A8,2019,9146448,0,249,3.0,DIESEL,AT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,,0,WAUZ*************,BLACK
Audi,A6,2004,390000,340000,177,2.4,GASOLINE,CVT,FORWARD_CONTROL,SEDAN,4,LEFT,NOT_BEATEN,4,WAUZ*************,BLACK
Audi,e-tron,2020,6525000,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLUE
Audi,Q3 Sportback,2020,3152000,0,180,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLUE
Audi,e-tron,2020,6525000,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,WHITE
Audi,A4,2020,2700000,0,150,2.0,DIESEL,AMT,FORWARD_CONTROL,SEDAN,4,LEFT,,0,WAUZ*************,GREY
Audi,e-tron,2020,7608500,0,408,0.0,ELECTRO,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,,0,WAUZ*************,BLACK
Audi,A6,2017,2499000,38000,249,2.0,GASOLINE,AMT,ALL_WHEEL_DRIVE,SEDAN,4,LEFT,NOT_BEATEN,2,WAUZ*************,BLACK
Audi,Q7,2014,1985000,102354,245,3.0,DIESEL,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,NOT_BEATEN,1,XW8Z*************,BLACK
Audi,Q7,2010,1097000,204651,272,3.0,GASOLINE,AT,ALL_WHEEL_DRIVE,ALLROAD,5,LEFT,NOT_BEATEN,4,XW8Z*************,GREY
Audi,A6,2009,645000,172000,170,2.0,DIESEL,CVT,FORWARD_CONTROL,WAGON,5,LEFT,NOT_BEATEN,1,WAUZ*************,BLACK
